;DateTime;gps_Lat;gps_Long;DayOfWeek;T;S;V;V_m;V_r;FuelR;FuelR_r;FuelRate_std;V_std;Acc;Dcc;Acc_std;Acc_2;Idle_p;Acc_p;Cru_p;Cre_p;Dcc_p;V_i;V_f;File;cluster
14;2018-11-10 04:07:55;45.55626297;-73.61745453;5;13.0;257.44791666666663;71.29326923076924;73.53125;71.29326923076924;19.623076806153847;19.623076806153847;5.348738579720087;1.3336611613709646;0.05642361111111111;-0.09331597222222222;0.05876352915362178;0.009878363251572885;0.0;0.0;0.5384615384615384;0.0;0.4615384615384616;73.53125;69.8125;ID_31823_20181110_104529;5
15;2018-11-10 04:08:08;45.55744171;-73.61461639;5;13.0;247.16579861111111;68.44591346153847;69.328125;68.44591346153847;27.946153933846155;27.946153933846155;5.227071520803022;0.34141104023952623;0.03580729166666667;-0.059136284722222224;0.0624921165196625;0.0042486960618471036;0.0;0.0;0.7692307692307693;0.0;0.2307692307692308;69.328125;68.625;ID_31823_20181110_104529;5
16;2018-11-10 04:08:21;45.55856323;-73.61190796;5;13.0;250.7552083333333;69.43990384615384;70.625;69.43990384615384;29.519230768461533;29.519230768461533;3.7242747915654904;0.6450509632519761;0.048828125;-0.030381944444444444;0.04173766894529711;0.003434314347400285;0.0;0.15384615384615385;0.8461538461538461;0.0;0.0;68.765625;70.625;ID_31823_20181110_104529;5
17;2018-11-10 04:08:34;45.55989075;-73.60938263;5;12.0;237.32204861111111;71.19661458333333;71.6875;71.19661458333333;22.75000007908333;22.75000007908333;7.1243821292644105;0.3907362530965156;0.05022321428571429;-0.0642361111111111;0.06901049938584289;0.0043719884299447025;0.0;0.0;0.9166666666666666;0.0;0.08333333333333333;70.890625;70.734375;ID_31823_20181110_104529;5
18;2018-11-10 04:08:46;45.56152344;-73.60749817;5;13.0;247.90364583333331;68.65024038461539;70.828125;68.65024038461539;16.646153889923074;16.646153889923074;7.076559496879987;1.4296880473237068;0.02604166666666666;-0.1023582175925926;0.06654427243620288;0.012640305507330248;0.0;0.0;0.6153846153846154;0.0;0.38461538461538464;70.828125;66.40625;ID_31823_20181110_104529;5
19;2018-11-10 04:08:59;45.56338501;-73.60579681;5;14.0;259.0842013888889;66.62165178571429;68.296875;66.62165178571429;27.52857140142857;27.52857140142857;10.76569890276267;1.2302706620380568;0.11176215277777778;-0.0636574074074074;0.10715252826553166;0.011999813126929009;0.0;0.35714285714285715;0.5714285714285714;0.0;0.07142857142857142;65.828125;68.25;ID_31823_20181110_104529;5
20;2018-11-10 04:09:13;45.56531525;-73.60403442;5;13.0;246.64930555555554;68.30288461538461;68.5625;68.30288461538461;26.573076981538463;26.573076981538463;2.155962336521746;0.17087046188147872;0.027777777777777773;-0.026041666666666668;0.03206055480774722;0.0009505950261158595;0.0;0.0;1.0;0.0;0.0;68.265625;68.1875;ID_31823_20181110_104529;5
21;2018-11-10 04:09:26;45.56717682;-73.6023941;5;13.0;251.484375;69.64182692307692;70.234375;69.64182692307692;24.965384703076925;24.965384703076925;3.5572335593108693;0.5919126429829695;0.059185606060606064;-0.08246527777777778;0.049215175662356565;0.004148709694770893;0.0;0.07692307692307693;0.9230769230769232;0.0;0.0;68.421875;70.234375;ID_31823_20181110_104529;5
22;2018-11-10 04:09:39;45.56908798;-73.60070801;5;13.0;256.35416666666663;70.99038461538461;71.53125;70.99038461538461;19.834615486923077;19.834615486923077;6.404210597644916;0.33032117601952793;0.05828373015873016;-0.061487268518518524;0.0689768467665661;0.004400849229136988;0.0;0.07692307692307693;0.9230769230769232;0.0;0.0;70.609375;70.375;ID_31823_20181110_104529;5
23;2018-11-10 04:09:52;45.57101059;-73.59896088;5;12.0;241.56250000000003;72.46875;76.0;72.46875;18.154166540083327;18.154166540083327;5.635700078212645;2.1660576522431003;0.18229166666666666;-0.0390625;0.11399474824290848;0.028866112477494862;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;70.375;76.0;ID_31823_20181110_104529;5
24;2018-11-10 04:10:04;45.57281876;-73.59732056;5;12.0;253.84548611111111;76.15364583333333;76.46875;76.15364583333333;29.420833270000006;29.420833270000006;4.557384126989971;0.2278770965178925;0.031105324074074073;-0.03544560185185185;0.04144495278168426;0.001579253271283436;0.0;0.0;1.0;0.0;0.0;76.296875;75.90625;ID_31823_20181110_104529;5
25;2018-11-10 04:10:16;45.57472992;-73.59561157;5;12.0;257.60416666666663;77.28125;78.046875;77.28125;35.42916647416667;35.42916647416667;6.6597653759069955;0.6799690835217849;0.07432725694444445;-0.06401909722222222;0.07586744157576955;0.006072118939686213;0.0;0.16666666666666666;0.8333333333333334;0.0;0.0;76.03125;77.125;ID_31823_20181110_104529;5
26;2018-11-10 04:10:28;45.57666779;-73.59387207;5;11.0;235.73784722222226;77.15056818181819;78.8125;77.15056818181819;29.19090912636364;29.19090912636364;9.318739654444641;0.9003111638546764;0.12369791666666667;-0.0546875;0.09573866108121784;0.010148550391063412;0.0;0.4545454545454545;0.5454545454545454;0.0;0.0;76.953125;78.8125;ID_31823_20181110_104529;5
27;2018-11-10 04:10:39;45.57843399;-73.59227753;5;12.0;259.6440972222222;77.89322916666667;78.921875;77.89322916666667;32.17083326916667;32.17083326916667;5.8382145912221866;0.7507936536239368;0.029296875;-0.0656467013888889;0.05670618506790572;0.004103546770511831;0.0;0.0;0.8333333333333334;0.0;0.16666666666666666;78.921875;77.34375;ID_31823_20181110_104529;5
28;2018-11-10 04:10:51;45.58040619;-73.59052277;5;11.0;237.4739583333333;77.71875;77.859375;77.71875;37.931818529090904;37.931818529090904;1.560492509379127;0.11879111130468167;0.021081349206349208;-0.01193576388888889;0.019063115204144256;0.0004127236996703142;0.0;0.0;1.0;0.0;0.0;77.484375;77.703125;ID_31823_20181110_104529;5
29;2018-11-10 04:11:02;45.58219147;-73.58892822;5;12.0;262.47395833333337;78.7421875;80.234375;78.7421875;29.6416670475;29.6416670475;2.8114892268371734;0.8502615949397823;0.06470959595959598;-0.008680555555555556;0.033389635413573274;0.004455189646026234;0.0;0.0;1.0;0.0;0.0;77.828125;80.234375;ID_31823_20181110_104529;5
30;2018-11-10 04:11:14;45.58415985;-73.58716583;5;11.0;248.07291666666663;81.1875;81.578125;81.1875;23.39999996545454;23.39999996545454;1.3854603138309225;0.3976861788835589;0.03776041666666666;-0.004340277777777778;0.02343896132743229;0.0016508947986812567;0.0;0.0;1.0;0.0;0.0;80.40625;81.578125;ID_31823_20181110_104529;5
31;2018-11-10 04:11:25;45.58601379;-73.58547211;5;11.0;246.4453125;80.65482954545455;81.21875;80.65482954545455;19.577272848181817;19.577272848181817;4.117788584365105;0.4716811763281172;0.0;-0.04419191919191919;0.025516860475488224;0.002544844056888328;0.0;0.0;1.0;0.0;0.0;81.21875;79.828125;ID_31823_20181110_104529;5
32;2018-11-10 04:11:36;45.58787537;-73.58376312;5;11.0;241.57986111111111;79.0625;79.59375;79.0625;30.98636384454545;30.98636384454545;2.738073355516891;0.4335198416739473;0.0;-0.03827335858585858;0.019489556367819717;0.0018101616205457355;0.0;0.0;1.0;0.0;0.0;79.59375;78.3125;ID_31823_20181110_104529;5
33;2018-11-10 04:11:47;45.58971024;-73.58213806;5;12.0;258.7282986111111;77.61848958333333;78.15625;77.61848958333333;29.36666679333333;29.36666679333333;2.1382163962688807;0.3073047072862149;0.04918981481481482;-0.03423996913580246;0.04022702702802837;0.0016624544873649694;0.0;0.0;1.0;0.0;0.0;78.15625;77.734375;ID_31823_20181110_104529;5
34;2018-11-10 04:11:59;45.59167099;-73.58036804;5;11.0;240.4817708333333;78.703125;79.28125;78.703125;18.83636370563637;18.83636370563637;9.253515326575288;0.44453056348804665;0.107421875;-0.04898313492063492;0.08339249793669218;0.006384373246352412;0.0;0.09090909090909093;0.9090909090909092;0.0;0.0;78.0625;78.046875;ID_31823_20181110_104529;5
35;2018-11-10 04:12:10;45.59329987;-73.5783844;5;12.0;266.3758680555556;79.91276041666667;81.25;79.91276041666667;14.908333361000002;19.877777814666672;11.10337452502508;1.2675167948258976;0.12152777777777778;-0.05533854166666667;0.09579871517627793;0.012327908488458071;0.0;0.5833333333333334;0.4166666666666667;0.0;0.0;77.75;80.75;ID_31823_20181110_104529;5
36;2018-11-10 04:12:22;45.59498978;-73.57600403;5;11.0;243.07291666666669;79.55113636363636;80.984375;79.55113636363636;9.57272710099091;10.529999811089999;7.35317475367434;1.1911147883056672;0.03255208333333333;-0.09596836419753084;0.06455471000740387;0.00905937083508698;0.0;0.0;0.7272727272727273;0.0;0.2727272727272727;80.8125;77.875;ID_31823_20181110_104529;5
37;2018-11-10 04:12:33;45.59653091;-73.57380676;5;12.0;260.27777777777777;78.08333333333333;78.625;78.08333333333333;30.0416665075;30.0416665075;5.163808984530017;0.2953634766407901;0.04600694444444444;-0.03833912037037037;0.0525742332826732;0.002533712504822531;0.0;0.0;1.0;0.0;0.0;77.84375;77.875;ID_31823_20181110_104529;5
38;2018-11-10 04:12:45;45.59841156;-73.57189178;5;12.0;249.9739583333333;74.9921875;77.734375;74.9921875;25.474999984916664;25.474999984916664;6.92762915936191;2.110542606139367;0.0;-0.14648437500000006;0.07103231688556542;0.02608279632442773;0.0;0.0;0.16666666666666666;0.0;0.8333333333333334;77.734375;71.546875;ID_31823_20181110_104529;5
39;2018-11-10 04:12:57;45.60035706;-73.57024384;5;13.0;243.31163194444446;67.37860576923077;71.34375;67.37860576923077;12.66153841753846;14.963636311636364;9.828681453586787;3.456235365342042;0.0;-0.19497863247863248;0.16245110982699024;0.062377002277718425;0.0;0.0;0.3076923076923077;0.0;0.6923076923076923;71.34375;62.421875;ID_31823_20181110_104529;5
40;2018-11-10 04:13:10;45.60221481;-73.56858063;5;17.0;253.22048611111111;53.623161764705884;61.65625;53.623161764705884;11.017647035070588;20.811111066244443;15.450282486082713;3.5904998990295294;0.19283234126984125;-0.3511284722222222;0.31321038289809344;0.10849586326139248;0.0;0.29411764705882354;0.17647058823529413;0.0;0.5294117647058824;61.65625;54.640625;ID_31823_20181110_104529;1
41;2018-11-10 04:13:27;45.60413361;-73.56677246;5;16.0;243.66753472222226;54.8251953125;58.53125;54.8251953125;37.1437499525;37.1437499525;2.653229266994297;1.5516940795793346;0.2020640432098765;-0.12297453703703705;0.19682075021665893;0.04087966165424865;0.0;0.375;0.4375;0.0;0.1875;55.203125;58.53125;ID_31823_20181110_104529;1
42;2018-11-10 04:13:43;45.60607147;-73.56770325;5;14.0;253.65451388888889;65.22544642857143;69.625;65.22544642857143;24.30000005435714;24.30000005435714;6.771603495829549;3.490342930967596;0.22011408730158732;0.0;0.07682373853147154;0.05393053488756614;0.0;0.9285714285714286;0.07142857142857142;0.0;0.0;59.53125;69.625;ID_31823_20181110_104529;1
43;2018-11-10 04:13:57;45.60717773;-73.57039642;5;12.0;238.18576388888889;71.45572916666667;72.078125;71.45572916666667;21.037499905;21.037499905;1.6638024665179458;0.7096394347606466;0.06901041666666669;-0.004340277777777778;0.05199969390820328;0.005703207887249227;0.0;0.3333333333333333;0.6666666666666666;0.0;0.0;69.984375;72.078125;ID_31823_20181110_104529;5
44;2018-11-10 04:14:09;45.60825729;-73.57299042;5;13.0;264.3967013888889;73.21754807692308;74.0;73.21754807692308;20.665384622692308;20.665384622692308;6.4307006360893615;0.6116564376808452;0.05338541666666665;-0.07523148148148147;0.06251143700753165;0.004168996783742877;0.0;0.0;0.9230769230769232;0.0;0.07692307692307693;72.234375;73.1875;ID_31823_20181110_104529;5
45;2018-11-10 04:14:22;45.60938644;-73.57593536;5;13.0;245.50347222222226;67.98557692307692;72.703125;67.98557692307692;8.423077051;15.64285738042857;10.207077245130067;2.9204016836027424;0.20052083333333331;-0.30110677083333337;0.29958640442412005;0.09454942723171887;0.0;0.3076923076923077;0.07692307692307693;0.0;0.6153846153846154;72.703125;68.125;ID_31823_20181110_104529;2
46;2018-11-10 04:14:35;45.61034393;-73.57880402;5;14.0;251.7317708333333;64.73102678571429;68.3125;64.73102678571429;8.989285599285713;12.584999839000002;7.881384455761004;2.3140033653710317;0.05208333333333333;-0.15024038461538464;0.1289831579071442;0.03388689098324515;0.0;0.0;0.35714285714285715;0.0;0.6428571428571429;68.3125;61.28125;ID_31823_20181110_104529;2
47;2018-11-10 04:14:49;45.61137772;-73.58171082;5;16.0;250.25607638888889;56.3076171875;60.546875;56.3076171875;18.28437483375;18.28437483375;2.06839049586674;1.8981189183135738;0.028211805555555563;-0.15299479166666666;0.1171523304350158;0.02446468965506848;0.0;0.0;0.5625;0.0;0.4375;60.546875;55.078125;ID_31823_20181110_104529;5
48;2018-11-10 04:15:05;45.61237335;-73.58454895;5;16.0;243.70659722222226;54.833984375;55.765625;54.833984375;14.796874925812498;14.796874925812498;6.789979511210535;1.068714591884216;0.030381944444444444;-0.1150173611111111;0.08827202767276918;0.00926005987473476;0.0;0.0;0.6875;0.0;0.3125;55.15625;52.53125;ID_31823_20181110_104529;2
49;2018-11-10 04:15:21;45.61329651;-73.5873642;5;17.0;255.70312499999997;54.14889705882353;57.90625;54.14889705882353;17.008823451235294;17.008823451235294;4.389733423570877;2.164683727726656;0.12648809523809526;-0.0925925925925926;0.09804765087399557;0.016761397484340957;0.0;0.7058823529411765;0.2352941176470588;0.0;0.05882352941176471;52.3125;57.90625;ID_31823_20181110_104529;1
50;2018-11-10 04:15:38;45.61426544;-73.59025574;5;15.0;253.96701388888889;60.95208333333333;62.484375;60.95208333333333;18.590000152;18.590000152;2.5639812570577005;1.3485103940044716;0.0847800925925926;0.0;0.0456353699368266;0.009131411956661523;0.0;0.26666666666666666;0.7333333333333333;0.0;0.0;58.4375;62.484375;ID_31823_20181110_104529;5
51;2018-11-10 04:15:53;45.61520004;-73.59318542;5;14.0;250.69010416666663;64.46316964285714;66.390625;64.46316964285714;15.989285877214286;15.989285877214286;4.688659872329632;1.4812987752494884;0.09223090277777778;-0.010850694444444444;0.057197933646247125;0.009044936514825838;0.0;0.2857142857142857;0.7142857142857143;0.0;0.0;62.65625;66.390625;ID_31823_20181110_104529;5
52;2018-11-10 04:16:07;45.61620712;-73.59600067;5;14.0;243.48958333333331;62.61160714285714;66.328125;62.61160714285714;11.292857068214285;13.174999912916665;5.881615790196532;2.019937592962782;0.026041666666666668;-0.19767992424242425;0.1483700278064242;0.04286320331445656;0.0;0.0;0.42857142857142855;0.0;0.5714285714285714;66.328125;58.84375;ID_31823_20181110_104529;2
53;2018-11-10 04:16:21;45.61761093;-73.5983963;5;16.0;249.07118055555557;56.041015625;58.265625;56.041015625;10.968750036999998;10.968750036999998;8.408782655112457;1.8887505773631377;0.0;-0.1025390625;0.05469151862806877;0.013318473910108023;0.0;0.0;0.4375;0.0;0.5625;58.265625;52.9375;ID_31823_20181110_104529;2
54;2018-11-10 04:16:37;45.61946106;-73.60040283;5;17.0;248.38107638888889;52.59834558823529;54.40625;52.59834558823529;14.232353098823532;14.232353098823532;8.581064976197034;1.2607782958118567;0.10199652777777778;-0.08713942307692307;0.09835584784002456;0.010922722134281951;0.0;0.1176470588235294;0.6470588235294118;0.0;0.2352941176470588;53.28125;50.328125;ID_31823_20181110_104529;2
55;2018-11-10 04:16:54;45.62125397;-73.60227203;5;81.0;258.66319444444446;11.496141975308642;49.71875;17.569575471698112;7.274074071755557;9.503225803422582;9.864016465425967;13.492758504054382;0.7932495915032679;-0.5335115131578948;0.6139359515022926;0.3792873080811328;0.4074074074074074;0.19753086419753085;0.012345679012345678;0.3703703703703704;0.41975308641975306;49.71875;25.890625;ID_31823_20181110_104529;6
56;2018-11-10 04:18:15;45.62260818;-73.60447693;5;21.0;247.96875;42.50892857142857;47.75;42.50892857142857;25.166666621476182;25.166666621476182;9.817501317248725;5.608745114853491;0.3373360339506173;-0.04050925925925925;0.2723715127816747;0.15094539545901312;0.0;0.7619047619047619;0.2380952380952381;0.0;0.0;29.4375;47.3125;ID_31823_20181110_104529;1
57;2018-11-10 04:18:36;45.62134933;-73.60688019;5;30.0;249.59201388888889;29.951041666666665;47.375;29.951041666666665;7.631666619253334;10.90238088464762;7.645750267115363;12.24903764839433;0.2797506313131313;-0.4788011695906432;0.488635073397296;0.2710720737284593;0.0;0.26666666666666666;0.1;0.06666666666666668;0.5666666666666667;47.375;25.640625;ID_31823_20181110_104529;0
58;2018-11-10 04:19:06;45.61983871;-73.60899353;5;252.0;250.68576388888889;3.5812251984126986;28.734375;19.201462765957448;5.083134932369443;5.3596234433351455;6.0660970255128905;8.312023981517838;0.5580087560386474;-0.5144097222222221;0.28974691509174505;0.083620137568434;0.8214285714285714;0.07936507936507936;0.015873015873015872;0.8174603174603174;0.0873015873015873;27.015625;25.546875;ID_31823_20181110_104529;6
59;2018-11-10 04:43:22;45.61806107;-73.60708618;5;144.0;248.41145833333331;6.210286458333332;43.640625;20.797238372093023;9.91805555597222;10.34927536275362;9.573023636412657;12.716356247754907;0.535622427983539;-0.5242091049382718;0.35487150407785817;0.12627746833204728;0.7152777777777778;0.1736111111111111;0.027777777777777776;0.7013888888888888;0.09722222222222222;24.5;43.640625;ID_31823_20181110_104529;6
60;2018-11-10 04:45:46;45.61661911;-73.60798645;5;31.0;251.1328125;29.163810483870968;43.390625;29.163810483870968;18.420967809935483;24.82826096121739;19.02279679032332;12.876938991689716;0.7909321581196581;-0.6368152006172839;0.8664740437515621;0.7280089189597021;0.0;0.3870967741935484;0.1935483870967742;0.0;0.41935483870967744;43.390625;39.390625;ID_31823_20181110_104529;4
61;2018-11-10 04:46:17;45.61536407;-73.61066437;5;51.0;246.89236111111114;17.42769607843137;47.796875;22.790064102564106;15.555882247999998;18.88928558685714;16.21682944931493;16.500318995728062;0.531076388888889;-0.7294560185185186;0.6362381283895421;0.3989580496550472;0.29411764705882354;0.4313725490196079;0.05882352941176471;0.2549019607843137;0.2549019607843137;39.296875;47.796875;ID_31823_20181110_104529;4
62;2018-11-10 04:47:08;45.61545181;-73.61286163;5;26.0;250.98524305555557;34.751802884615394;47.875;34.751802884615394;9.825000019807693;15.026470618529412;11.098551564827282;11.116976853172199;0.3895399305555555;-0.44728973765432095;0.5804437121419393;0.3599820766467088;0.0;0.2307692307692308;0.15384615384615385;0.07692307692307693;0.5384615384615384;47.875;30.03125;ID_31823_20181110_104529;0
63;2018-11-10 04:47:34;45.61715317;-73.61506653;5;42.0;251.11979166666669;21.524553571428577;37.546875;25.11197916666667;16.611904899404767;20.520588405147066;15.907111679091964;14.208279422907186;0.6411554783950616;-0.5731451023391813;0.7366214254755897;0.5299320927372685;0.19047619047619047;0.4047619047619048;0.11904761904761905;0.14285714285714285;0.3333333333333333;31.5625;32.375;ID_31823_20181110_104529;4
64;2018-11-10 04:48:16;45.61577988;-73.61755371;5;32.0;254.1015625;28.58642578125;40.421875;28.58642578125;12.104687593843751;20.38684226331579;15.970004039262278;9.185086658066373;0.5613425925925927;-0.5333435457516339;0.6890935211945304;0.4604192427646967;0.0;0.375;0.15625;0.03125;0.4375;32.96875;30.046875;ID_31823_20181110_104529;0
65;2018-11-10 04:48:48;45.61440659;-73.62016296;5;32.0;249.60503472222229;28.08056640625;39.90625;28.08056640625;17.6375000771875;24.539130542173915;15.339249791187749;8.54317422364243;0.5332341269841271;-0.7690183080808081;0.727534931910718;0.5200909979549453;0.0;0.625;0.0625;0.0;0.3125;27.765625;39.90625;ID_31823_20181110_104529;4
66;2018-11-10 04:49:20;45.61310577;-73.62268829;5;27.0;245.61197916666663;32.748263888888886;41.453125;32.748263888888886;9.016666624148149;12.813157834315787;10.393368632552294;9.157728013639344;0.24976325757575754;-0.4345703125;0.4950542004184899;0.2602652648730424;0.0;0.25925925925925924;0.2222222222222222;0.0;0.5185185185185185;39.5;24.765625;ID_31823_20181110_104529;0
67;2018-11-10 04:49:47;45.61174774;-73.62523651;5;37.0;255.55121527777783;24.864442567567572;45.4375;27.05836397058824;25.7972972531892;29.82812494900001;21.143573254786766;16.362402987563463;0.6703559027777779;-0.6267361111111109;0.7776589721323529;0.6001316868626438;0.16216216216216214;0.5135135135135135;0.054054054054054064;0.10810810810810813;0.32432432432432434;26.84375;39.1875;ID_31823_20181110_104529;4
68;2018-11-10 04:50:24;45.61001587;-73.62354279;5;38.0;247.2569444444444;23.42434210526316;40.171875;24.725694444444446;20.58815783542105;25.23709670148387;18.515998947728054;14.219834718015273;0.5674913194444444;-0.6577932098765433;0.7789653983994511;0.5909855912613201;0.13157894736842105;0.3684210526315789;0.13157894736842105;0.10526315789473684;0.3947368421052632;36.421875;37.421875;ID_31823_20181110_104529;4
69;2018-11-10 04:51:02;45.60822678;-73.6217041;5;90.0;242.79079861111111;9.711631944444443;38.3125;15.334155701754383;11.16833336428778;13.053896140076626;13.8903257950103;11.100069947986679;0.6776819923371646;-0.6468460648148149;0.6380951242927178;0.4026488839190029;0.4222222222222222;0.3;0.011111111111111113;0.4;0.2888888888888889;35.75;38.3125;ID_31823_20181110_104529;6
70;2018-11-10 04:52:32;45.60653687;-73.62065125;5;64.0;255.1866319444444;14.354248046875;43.703125;26.247767857142854;8.82031249228125;10.855769221269233;10.45550932474615;17.08350733403681;0.5676118827160495;-0.6787712191358024;0.5634502755050198;0.3134930575335467;0.484375;0.21875;0.078125;0.46875;0.234375;40.3125;31.109375;ID_31823_20181110_104529;6
71;2018-11-10 04:53:36;45.60552979;-73.62354279;5;74.0;249.49652777777783;12.13766891891892;38.71875;24.27533783783784;7.225675650689187;8.354687471109372;8.890237272471532;15.50047202154167;0.4403211805555557;-0.5975115740740741;0.4692772812039567;0.21793873341114556;0.527027027027027;0.2297297297297297;0.08108108108108109;0.5;0.1891891891891892;32.6875;24.09375;ID_31823_20181110_104529;6
72;2018-11-10 04:54:50;45.60452652;-73.62657166;5;29.0;254.26649305555557;31.564116379310345;37.359375;31.564116379310345;19.110344755172413;24.09565208260869;16.0363335134893;5.760355801004318;0.4887635030864198;-0.4967645202020201;0.6062661878108686;0.3680960377920125;0.0;0.5517241379310345;0.20689655172413796;0.0;0.2413793103448276;27.390625;36.09375;ID_31823_20181110_104529;1
73;2018-11-10 04:55:19;45.60357285;-73.62944031;5;39.0;248.65885416666663;22.953125;37.53125;25.576339285714287;13.396153817410257;16.32656246496875;13.114086446351669;14.66476053266003;0.5061246141975309;-0.5934124228395061;0.7449562584255953;0.5423531044733301;0.15384615384615385;0.35897435897435903;0.20512820512820512;0.1282051282051282;0.3076923076923077;35.984375;30.4375;ID_31823_20181110_104529;0
