DateTime;Speed;Acc;Min of Acc;Somme de Sample Time;Somme de day;gps_Lat;gps_Long;Somme de Heading;Somme de Distance Traveled;Somme de Engine Coolant Temp;FuelRate;Somme de GPS Satellites;Somme de GPS HDOP;Somme de Instant Economy
10:22:00;0;0;0;57140.806;30;45.503845;-73.61361833;0;1162.4;190;0.08;9;1.1;0
10:22:01;0;0;0;57141.286;30;45.50384333;-73.61361833;0;1162.4;190;0.2;9;1.1;0
10:22:02;0;0;0;57142.182;30;45.50384;-73.61361833;0;1162.4;165;0.2;9;1.1;0
10:22:04;0;0;0;57143.732;30;45.50383167;-73.61362333;0;1162.4;140;0.29;9;0.9;0
10:22:05;0;0;0;57144.7;30;45.50383167;-73.61362333;0;1162.4;140;0.29;9;0.9;0
10:22:06;0;0;0;57145.699;30;45.50383167;-73.61362333;0;1162.4;140;0.29;9;0.9;0
10:22:07;0;0;0;57146.701;30;45.503835;-73.61363;0;1162.4;140;0.29;9;0.9;0
10:22:08;0;0;0;57147.708;30;45.50383667;-73.61363167;0;1162.4;140;0.29;9;0.9;0
10:22:09;0;0;0;57148.695;30;45.50383667;-73.61363167;0;1162.4;140;0.28;9;0.9;0
10:22:10;0;0;0;57149.718;30;45.50383667;-73.61363167;0;1162.4;140;0.31;9;0.9;0
10:22:11;0;0;0;57150.715;30;45.50383667;-73.61363167;0;1162.4;140;0.28;9;0.9;0
10:22:12;0;0;0;57151.716;30;45.50383833;-73.61363167;0;1162.4;140;0.31;9;0.9;0
10:22:13;0;0;0;57152.728;30;45.50383667;-73.61363;0;1162.4;142;0.31;9;1;0
10:22:14;0;0;0;57153.72;30;45.50383667;-73.61363;0;1162.4;142;0.31;9;0.9;0
10:22:15;0;0;0;57154.726;30;45.50383667;-73.61363;0;1162.4;142;0.29;9;1;0
10:22:16;0;0;0;57155.73;30;45.50383667;-73.61363167;0;1162.4;142;0.29;9;0.9;0
10:22:17;0;0;0;57156.7125;30;45.50383667;-73.61363167;0;1162.4;142;0.245;9;0.9;0
10:22:18;0;0;0;57157.737;30;45.50383667;-73.61363167;0;1162.4;142;0.23;9;0.9;0
10:22:19;0;0;0;57158.729;30;45.503835;-73.61363167;0;1162.4;142;0.23;9;0.9;0
10:22:20;0;0;0;57159.719;30;45.503835;-73.61363167;0;1162.4;142;0.25;9;0.9;0
10:22:21;0;0;0;57160.716;30;45.503835;-73.61363167;0;1162.4;142;0.23;9;0.9;0
10:22:22;0;0;0;57161.719;30;45.503835;-73.61363167;0;1162.4;142;0.26;9;0.9;0
10:22:23;0;0;0;57162.72;30;45.503835;-73.61363167;0;1162.4;142;0.26;9;0.9;0
10:22:24;0;0;0;57163.719;30;45.50383667;-73.61363167;0;1162.4;142;0.26;9;0.9;0
10:22:25;0;0;0;57164.729;30;45.50383667;-73.61363167;0;1162.4;142;0.26;9;0.9;0
10:22:26;0;0;0;57165.718;30;45.50383667;-73.61363167;0;1162.4;142;0.26;9;1;0
10:22:27;0;0;0;57166.711;30;45.50383667;-73.61363167;0;1162.4;142;0.26;9;0.9;0
10:22:28;0;0;0;57167.768;30;45.50383667;-73.61363167;0;1162.4;142;0.23;9;0.9;0
10:22:29;0;0;0;57168.715;30;45.50383667;-73.61363167;0;1162.4;142;0.23;9;0.9;0
10:22:30;0;0;0;57169.719;30;45.50383667;-73.61363167;0;1162.4;142;0.22;9;0.9;0
10:22:31;0;0;0;57170.718;30;45.50383667;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:32;0;0;0;57171.7115;30;45.50383667;-73.61363167;0;1162.4;144;0.245;9;0.9;0
10:22:33;0;0;0;57172.726;30;45.50383667;-73.61363167;0;1162.4;144;0.25;9;0.9;0
10:22:34;0;0;0;57173.736;30;45.50383667;-73.61363167;0;1162.4;144;0.25;9;0.9;0
10:22:35;0;0;0;57174.719;30;45.50383667;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:36;0;0;0;57175.728;30;45.50383667;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:37;0;0;0;57176.731;30;45.503835;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:38;0;0;0;57177.741;30;45.503835;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:39;0;0;0;57178.721;30;45.503835;-73.61363167;0;1162.4;144;0.23;9;0.9;0
10:22:40;0;0;0;57179.713;30;45.503835;-73.61363167;0;1162.4;144;0.23;8;1;0
10:22:41;0;0;0;57180.706;30;45.503835;-73.61363;0;1162.4;145;0.23;8;1;0
10:22:42;0;0;0;57181.722;30;45.503835;-73.61363;0;1162.4;145;0.23;9;0.9;0
10:22:43;0;0;0;57182.732;30;45.503835;-73.61363;0;1162.4;145;0.26;9;0.9;0
10:22:44;0;0;0;57183.723;30;45.503835;-73.61363;0;1162.4;145;0.31;9;0.9;0
10:22:45;0;0;0;57184.747;30;45.503835;-73.61363;0;1162.4;145;0.25;9;0.9;0
10:22:46;0;0;0;57185.727;30;45.503835;-73.61363;0;1162.4;145;0.26;9;0.9;0
10:22:47;0;0;0;57186.715;30;45.503835;-73.61363;0;1162.4;145;0.26;9;1;0
10:22:48;0;0;0;57187.727;30;45.503835;-73.61363;0;1162.4;145;0.26;9;1;0
10:22:49;0;0;0;57188.7135;30;45.503835;-73.61363;0;1162.4;145;0.275;9;1;0
10:22:50;0;0;0;57189.719;30;45.503835;-73.61363;0;1162.4;145;0.26;9;1;0
10:22:51;0;0;0;57190.718;30;45.503835;-73.61363;0;1162.4;145;0.23;9;1;0
10:22:52;0;0;0;57191.725;30;45.503835;-73.61363;0;1162.4;145;0.26;9;1;0
10:22:53;0;0;0;57192.717;30;45.503835;-73.61363167;255.3;1162.4;145;0.27;9;1;0
10:22:54;0;0;0;57193.724;30;45.50383333;-73.61364167;269.2;1162.4;145;0.31;9;0.9;0
10:22:55;2.5;2.5;2.5;57194.731;30;45.50383167;-73.61365667;262.1;1162.4;147;0.48;9;0.9;4.8
10:22:56;3.7;1.2;1.2;57195.738;30;45.503825;-73.61368;248.9;1162.4;147;0.5;9;0.9;7.5
10:22:57;5;1.3;1.3;57196.728;30;45.50381;-73.61370167;212.8;1162.4;147;0.6;9;0.9;6.9
10:22:58;7.5;2.5;2.5;57197.78;30;45.50378333;-73.613715;191.2;1162.4;149;0.8;9;1;7.8
10:22:59;8.7;1.2;1.2;57198.757;30;45.50375;-73.61372;178.1;1162.4;149;0.77;9;1;11
10:23:00;11.2;2.5;2.5;57199.755;30;45.50371;-73.61371167;168;1162.4;149;1.09;9;1;7.6
10:23:01;13;1.8;1.8;57200.753;30;45.50366;-73.61369167;162.9;1162.4;149;1.26;9;1;9
10:23:02;14.3;1.3;1.3;57201.733;30;45.5036;-73.61366667;163.1;1162.5;149;1.23;8;1.1;11.6
10:23:03;17.4;3.1;3.1;57202.745;30;45.50353167;-73.61364333;167.7;1162.5;151;0.92;9;1;19
10:23:04;18.6;1.2;1.2;57203.771;30;45.50345833;-73.61362667;171.2;1162.5;151;0.59;9;1;69.2
10:23:05;19.3;0.7;0.7;57204.75;30;45.50338;-73.613615;177;1162.5;151;0.26;8;1.1;78.4
10:23:06;18.6;-0.7;-0.7;57205.751;30;45.503305;-73.61362;188.8;1162.5;151;0.26;9;1;78.4
10:23:07;18;-0.6;-0.6;57206.802;30;45.50324;-73.613645;201;1162.5;151;0.26;10;1;73.5
10:23:08;15.5;-2.5;-2.5;57207.746;30;45.50319;-73.61368;212.4;1162.5;153;0.26;8;1.1;63.6
10:23:09;13;-2.5;-2.5;57208.725;30;45.50315667;-73.61372;220;1162.5;153;0.26;8;1.1;54.7
10:23:10;9.9;-3.1;-3.1;57209.737;30;45.50313167;-73.61375333;220.9;1162.5;153;0.23;8;1.1;41.3
10:23:11;8.1;-1.8;-1.8;57210.72;30;45.50310833;-73.61378667;217;1162.5;153;1.09;8;1.1;4.5
10:23:12;9.9;1.8;1.8;57211.749;30;45.50307833;-73.61381;203.9;1162.5;154;1.86;9;1;3.9
10:23:13;13.7;3.8;3.8;57212.742;30;45.50303167;-73.61382167;186;1162.5;154;2.11;8;1.1;5.5
10:23:14;16.2;2.5;2.5;57213.728;30;45.50297333;-73.61381;164.4;1162.5;154;2;8;1.1;7.7
10:23:15;17.4;1.2;1.2;57214.723;30;45.50291167;-73.613765;146.9;1162.5;154;1.96;8;1.1;8.2
10:23:16;19.9;2.5;2.5;57215.729;30;45.50285333;-73.61369167;134.2;1162.5;154;2.09;8;1.1;8.9
10:23:17;19.9;0;0;57216.763;30;45.50280167;-73.61359833;124.8;1162.5;156;2.17;8;1.1;9.3
10:23:18;23;3.1;3.1;57217.747;30;45.50275667;-73.61348833;119.5;1162.5;158;1.94;8;1.1;11.8
10:23:19;23;0;0;57218.714;30;45.50271167;-73.61336833;116;1162.5;158;0.97;7;1.2;26.4
10:23:20;23;0;0;57219.727;30;45.50267;-73.613245;115.1;1162.5;158;0.95;8;1.1;23.5
10:23:21;23;0;0;57220.7235;30;45.50263167;-73.61312667;115.1;1162.5;160;0.59;9;1.05;102.3
10:23:22;22.4;-0.6;-0.6;57221.756;30;45.50259667;-73.61301;115.3;1162.5;160;0.26;9;1;98
10:23:23;21.7;-0.7;-0.7;57222.755;30;45.50256167;-73.61290833;115.5;1162.5;160;0.26;9;1;94.1
10:23:24;18.6;-3.1;-3.1;57223.727;30;45.50253167;-73.61282333;116.5;1162.5;160;0.26;8;1.1;81.1
10:23:25;14.9;-3.7;-3.7;57224.727;30;45.50250833;-73.61276667;118.5;1162.5;162;0.26;8;1.1;65.3
10:23:26;11.2;-3.7;-3.7;57225.726;30;45.50249333;-73.61273167;129.7;1162.5;162;0.23;8;1.1;48
10:23:27;6.2;-5;-5;57226.725;30;45.50248333;-73.61272167;153.7;1162.5;162;0.53;8;1.1;7.4
10:23:28;6.8;0.6;0.6;57227.78;30;45.50246;-73.61271667;176.3;1162.5;162;0.84;8;1.1;6.6
10:23:29;9.3;2.5;2.5;57228.733;30;45.50242667;-73.612725;193.8;1162.5;163;0.47;8;1.1;15.4
10:23:30;10.6;1.3;1.3;57229.741;30;45.50239;-73.612755;203.2;1162.6;163;1.43;8;1.1;5.5
10:23:31;14.3;3.7;3.7;57230.753;30;45.50234;-73.612795;210.2;1162.6;163;1.67;8;1.2;7.3
10:23:32;18;3.7;3.7;57231.759;30;45.50228167;-73.612845;212.1;1162.6;163;1.8;8;1.3;8.5
10:23:33;21.7;3.7;3.7;57232.753;30;45.50220667;-73.61290333;208.5;1162.6;163;1.8;8;1.2;11.2
10:23:34;24.9;3.2;3.2;57233.766;30;45.50211667;-73.61297833;211.7;1162.6;165;1.55;9;1;15.6
10:23:35;28;3.1;3.1;57234.75;30;45.50202333;-73.61306667;213.3;1162.6;165;1.62;9;1;16.2
10:23:36;31.1;3.1;3.1;57235.763;30;45.50191667;-73.61316333;211.9;1162.6;167;1.59;9;1;20.1
10:23:37;32.3;1.2;1.2;57236.766;30;45.50180667;-73.61326667;212.8;1162.6;167;0.92;9;1;117.6
10:23:38;33.6;1.3;1.3;57237.776;30;45.50169667;-73.613375;214.6;1162.6;167;0.2;9;1;147
10:23:39;32.3;-1.3;-1.3;57238.751;30;45.50159167;-73.61347833;211.5;1162.6;169;0.25;9;1;147
10:23:40;29.8;-2.5;-2.5;57239.7615;30;45.50149167;-73.61357167;212.2;1162.6;169;0.23;10;0.95;130.7
10:23:41;26.7;-3.1;-3.1;57240.788;30;45.50140167;-73.61365;212.3;1162.6;169;0.23;10;0.9;117.6
10:23:42;23.6;-3.1;-3.1;57241.785;30;45.50132333;-73.61371167;211.9;1162.6;169;0.3;10;0.9;71.3
10:23:43;19.3;-4.3;-4.3;57242.786;30;45.50126167;-73.61376333;212.4;1162.6;169;0.23;10;0.9;87.1
10:23:44;15.5;-3.8;-3.8;57243.784;30;45.50121667;-73.61380167;210.8;1162.6;169;0.22;10;0.9;67.2
10:23:45;11.8;-3.7;-3.7;57244.775;30;45.50118667;-73.61383167;212.3;1162.6;169;0.78;10;0.9;9
10:23:46;10.6;-1.2;-1.2;57245.779;30;45.50115667;-73.61386833;212.7;1162.6;169;1.91;10;0.9;5.2
10:23:47;13.7;3.1;3.1;57246.786;30;45.501105;-73.61390667;211.5;1162.6;169;2.15;10;0.9;6.3
10:23:48;16.8;3.1;3.1;57247.785;30;45.50104333;-73.61396667;210.7;1162.6;169;2.25;10;0.9;7.4
10:23:49;20.5;3.7;3.7;57248.775;30;45.50096667;-73.61403333;209.1;1162.6;171;2.3;10;0.9;8.8
10:23:50;23;2.5;2.5;57249.783;30;45.50087833;-73.61410667;208.5;1162.6;171;2.35;10;0.9;9.9
10:23:51;26.1;3.1;3.1;57250.771;30;45.50078;-73.61418333;208.9;1162.7;172;1.89;10;0.9;16.1
10:23:52;28.6;2.5;2.5;57251.761;30;45.50068167;-73.61426167;209.9;1162.7;172;1.26;9;1.1;23.3
10:23:53;29.8;1.2;1.2;57252.788;30;45.50057833;-73.614345;209.1;1162.7;172;0.4;10;0.9;130.7
10:23:54;29.8;0;0;57253.776;30;45.50047833;-73.61442667;210.2;1162.7;172;0.23;10;0.9;130.7
10:23:55;29.2;-0.6;-0.6;57254.775;30;45.50038;-73.61451;209.8;1162.7;174;0.2;10;0.9;130.7
10:23:56;27.3;-1.9;-1.9;57255.776;30;45.50028667;-73.614585;209.9;1162.7;174;0.2;10;0.9;130.7
10:23:57;25.5;-1.8;-1.8;57256.742;30;45.50020167;-73.614655;210.9;1162.7;174;0.22;9;1.1;117.6
10:23:58;24.2;-1.3;-1.3;57257.7845;30;45.50012333;-73.61473667;211;1162.7;174;0.225;9;1.1;106.9
10:23:59;24.2;0;0;57258.781;30;45.50004167;-73.61481167;214.4;1162.8;174;0.2;10;0.9;112
10:24:00;25.5;1.3;1.3;57259.777;30;45.49995333;-73.61489333;210.8;1162.8;174;0.23;10;0.9;117.6
10:24:01;26.7;1.2;1.2;57260.778;30;45.49985833;-73.614975;212.3;1162.8;174;0.23;10;0.9;123.8
10:24:02;26.7;0;0;57261.786;30;45.49977;-73.61505833;212.5;1162.8;174;0.26;10;0.9;106.9
10:24:03;26.7;0;0;57262.768;30;45.49968333;-73.61514;215;1162.8;174;0.22;9;1.1;123.8
10:24:04;24.9;-1.8;-1.8;57263.768;30;45.49960833;-73.61521333;216.8;1162.8;174;0.2;9;1.1;112
10:24:05;22.4;-2.5;-2.5;57264.763;30;45.49954333;-73.61529333;219.6;1162.8;174;0.2;9;1;102.3
10:24:06;20.5;-1.9;-1.9;57265.785;30;45.49948333;-73.61536667;222.9;1162.8;174;0.2;10;0.9;94.1
10:24:07;20.5;0;0;57266.778;30;45.49942333;-73.615445;228;1162.8;174;0.23;10;0.9;94.1
10:24:08;22.4;1.9;1.9;57267.793;30;45.49937167;-73.61554;237.3;1162.8;174;0.23;10;0.9;98
10:24:09;22.4;0;0;57268.776;30;45.49932833;-73.615645;242.7;1162.8;174;0.2;10;0.9;102.3
10:24:10;21.7;-0.7;-0.7;57269.757;30;45.49929333;-73.61576167;244.1;1162.8;174;0.2;9;1;102.3
10:24:11;19.9;-1.8;-1.8;57270.767;30;45.49925667;-73.61587;242.5;1162.8;174;0.2;9;1;98
10:24:12;19.3;-0.6;-0.6;57271.764;30;45.49922;-73.61596167;237.9;1162.8;172;0.22;9;1;90.5
10:24:13;18;-1.3;-1.3;57272.764;30;45.49918;-73.61604667;233.7;1162.8;172;0.23;9;1;81.1
10:24:14;16.2;-1.8;-1.8;57273.779;30;45.49913667;-73.61612167;229.8;1162.8;172;0.2;9;1;78.4
10:24:15;14.9;-1.3;-1.3;57274.747;30;45.49910167;-73.616185;233.5;1162.8;172;0.22;9;1;71.3
10:24:16;13.7;-1.2;-1.2;57275.761;30;45.49907167;-73.61623667;230.4;1162.8;172;0.23;9;1;63.6
10:24:17;11.2;-2.5;-2.5;57276.7565;30;45.49905167;-73.61627333;229.1;1162.8;172;0.245;9;1;48
10:24:18;7.5;-3.7;-3.7;57277.766;30;45.49904;-73.616295;228.9;1162.8;172;0.23;9;1;32.7
10:24:19;5.6;-1.9;-1.9;57278.757;30;45.49902333;-73.61631333;213.7;1162.8;172;0.29;9;1;15.9
10:24:20;6.8;1.2;1.2;57279.765;30;45.49899833;-73.616325;196.6;1162.8;172;1.14;9;1;5.5
10:24:21;8.7;1.9;1.9;57280.761;30;45.49896;-73.61632;177.5;1162.8;172;1.51;9;1;5.5
10:24:22;11.8;3.1;3.1;57281.771;30;45.49891333;-73.61630833;167;1162.8;172;1.6;9;1;7.7
10:24:23;14.9;3.1;3.1;57282.781;30;45.49885167;-73.61628167;168.5;1162.9;172;1.6;10;0.9;8.8
10:24:24;19.3;4.4;4.4;57283.757;30;45.49877167;-73.61626167;174.2;1162.9;172;1.75;9;1.1;10.9
10:24:25;22.4;3.1;3.1;57284.754;30;45.49868167;-73.61626;179.6;1162.9;174;1.26;9;1.1;22.6
10:24:26;26.1;3.7;3.7;57285.789;30;45.49857833;-73.61626833;183.1;1162.9;174;0.31;9;1.1;106.9
10:24:27;27.3;1.2;1.2;57286.763;30;45.49847167;-73.616285;187.6;1162.9;174;0.28;9;1.1;102.3
10:24:28;27.3;0;0;57287.795;30;45.498365;-73.61631833;196.1;1162.9;176;0.25;10;0.9;123.8
10:24:29;28.6;1.3;1.3;57288.783;30;45.498255;-73.61637333;201.4;1162.9;176;0.2;10;0.9;130.7
10:24:30;30.4;1.8;1.8;57289.763;30;45.49814667;-73.61644333;208.4;1162.9;176;0.2;9;1;130.7
10:24:31;30.4;0;0;57290.757;30;45.498045;-73.61653333;212.8;1162.9;176;0.2;9;1;156.8
10:24:32;31.7;1.3;1.3;57291.764;30;45.49794167;-73.61663833;218.2;1163;176;0.2;9;1;168
10:24:33;31.7;0;0;57292.764;30;45.49785167;-73.616755;225.4;1163;176;0.19;9;1;156.8
10:24:34;30.4;-1.3;-1.3;57293.782;30;45.49776833;-73.61688;231.1;1163;176;0.17;10;0.9;168
10:24:35;29.2;-1.2;-1.2;57294.779;30;45.49769667;-73.61700333;230.3;1163;176;0.16;10;0.9;156.8
10:24:36;27.3;-1.9;-1.9;57295.756;30;45.49762333;-73.61711667;224.1;1163;176;0.2;9;1;147
10:24:37;26.1;-1.2;-1.2;57296.756;30;45.49754;-73.61721167;217.2;1163;176;0.17;9;1;138.4
10:24:38;25.5;-0.6;-0.6;57297.767;30;45.49745333;-73.617295;212.2;1163;176;0.17;9;1;138.4
10:24:39;24.9;-0.6;-0.6;57298.754;30;45.49736833;-73.61736667;208.5;1163;176;0.23;9;1;112
10:24:40;24.2;-0.7;-0.7;57299.77;30;45.49728667;-73.617435;209.4;1163;174;0.23;10;0.9;112
10:24:41;23;-1.2;-1.2;57300.773;30;45.49720667;-73.617495;207.4;1163;174;0.2;10;0.9;106.9
10:24:42;21.1;-1.9;-1.9;57301.776;30;45.49713333;-73.61754667;205.8;1163;174;0.2;10;0.9;98
10:24:43;18;-3.1;-3.1;57302.789;30;45.49707;-73.61758667;200.5;1163;174;0.2;10;0.9;87.1
10:24:44;14.9;-3.1;-3.1;57303.785;30;45.49701833;-73.617615;202;1163;174;0.23;10;0.9;73.5
10:24:45;12.4;-2.5;-2.5;57304.781;30;45.49697333;-73.617635;198.2;1163;174;0.23;10;0.9;61.9
10:24:46;11.2;-1.2;-1.2;57305.788;30;45.496935;-73.61765;197;1163;174;0.2;10;0.9;53.5
10:24:47;9.3;-1.9;-1.9;57306.774;30;45.49690833;-73.61765333;192.2;1163;174;0.2;10;0.9;48
10:24:48;6.8;-2.5;-2.5;57307.794;30;45.49688833;-73.61765833;191.7;1163;174;0.2;10;0.9;36.8
10:24:49;5;-1.8;-1.8;57308.779;30;45.49687167;-73.61765833;183.9;1163;174;0.24;10;0.9;28
10:24:50;2.5;-2.5;-2.5;57309.788;30;45.49686167;-73.617655;183.9;1163;174;0.23;10;0.9;16.6
10:24:51;1.9;-0.6;-0.6;57310.773;30;45.49686;-73.61765333;183.9;1163;174;0.23;10;0.9;8.2
10:24:52;1.9;0;0;57311.752;30;45.496855;-73.61765;183.9;1163;174;0.215;9;1;8.2
10:24:53;1.9;0;0;57312.763;30;45.49685667;-73.61765167;183.9;1163;174;0.26;9;1.1;8.2
10:24:54;0;-1.9;-1.9;57313.764;30;45.496855;-73.61765167;183.9;1163;174;0.26;9;1.1;0
10:24:55;0;0;0;57314.756;30;45.49685667;-73.61765167;183.9;1163;174;0.25;9;1.1;0
10:24:56;0;0;0;57315.756;30;45.49685667;-73.61765167;183.9;1163;174;0.22;9;1.1;0
10:24:57;0;0;0;57316.755;30;45.49685667;-73.61765167;183.9;1163;174;0.22;9;1.1;0
10:24:58;0;0;0;57317.782;30;45.496855;-73.61765167;183.9;1163;174;0.22;9;1.1;0
10:24:59;0;0;0;57318.749;30;45.496855;-73.61765333;183.9;1163;174;0.24;9;1.1;0
10:25:00;0;0;0;57319.76;30;45.496855;-73.61765333;183.9;1163;174;0.23;9;1.1;0
10:25:01;0;0;0;57320.758;30;45.496855;-73.61765333;183.9;1163;174;0.23;9;1.1;0
10:25:02;0;0;0;57321.767;30;45.496855;-73.61765333;183.9;1163;174;0.26;9;1.1;0
10:25:03;0;0;0;57322.787;30;45.496855;-73.61765333;183.9;1163;174;0.26;10;0.9;0
10:25:04;0;0;0;57323.788;30;45.496855;-73.61765333;183.9;1163;174;0.25;10;0.9;0
10:25:05;0;0;0;57324.776;30;45.496855;-73.61765167;183.9;1163;174;0.27;10;0.9;0
10:25:06;0;0;0;57325.778;30;45.496855;-73.61765167;183.9;1163;176;0.28;10;0.9;0
10:25:07;0;0;0;57326.777;30;45.49685667;-73.61765167;183.9;1163;176;0.29;10;0.9;0
10:25:08;0;0;0;57327.794;30;45.49685667;-73.61765333;183.9;1163;176;0.27;10;0.9;0
10:25:09;0;0;0;57328.775;30;45.49685667;-73.61765333;183.9;1163;176;0.29;10;0.9;0
10:25:10;0;0;0;57329.772;30;45.49685667;-73.61765333;183.9;1163;176;0.27;10;0.9;0
10:25:11;0;0;0;57330.785;30;45.49685667;-73.61765333;183.9;1163;176;0.265;10;0.9;0
10:25:12;0;0;0;57331.779;30;45.49685667;-73.61765333;183.9;1163;176;0.25;10;0.9;0
10:25:13;0;0;0;57332.789;30;45.496855;-73.617655;183.9;1163;176;0.26;10;0.9;0
10:25:14;0;0;0;57333.79;30;45.49685;-73.617655;187;1163;176;0.85;10;0.9;0
10:25:15;3.7;3.7;3.7;57334.787;30;45.49683333;-73.617655;186.8;1163;176;0.31;10;0.9;14
10:25:16;5.6;1.9;1.9;57335.784;30;45.49680833;-73.61765333;185.7;1163;176;0.96;10;0.9;5.4
10:25:17;6.8;1.2;1.2;57336.768;30;45.49678;-73.61764667;185.8;1163;176;1.11;9;1.1;5
10:25:18;8.1;1.3;1.3;57337.79;30;45.49674333;-73.61765333;189.4;1163;176;1.89;10;0.9;4.1
10:25:19;11.2;3.1;3.1;57338.758;30;45.49669333;-73.61767;193;1163;176;1.88;9;1.1;6
10:25:20;14.3;3.1;3.1;57339.766;30;45.49663167;-73.617695;199.6;1163;176;1.37;9;1.1;9.5
10:25:21;19.9;5.6;5.6;57340.749;30;45.49656;-73.61774;206;1163.1;178;1.52;9;1.1;11.8
10:25:22;21.1;1.2;1.2;57341.776;30;45.49648833;-73.617795;210.6;1163.1;178;1.26;10;0.9;17.2
10:25:23;22.4;1.3;1.3;57342.793;30;45.49641333;-73.61786333;212.7;1163.1;178;0.29;10;0.9;90.5
10:25:24;22.4;0;0;57343.779;30;45.49633667;-73.61793;211.9;1163.1;178;0.31;10;0.9;69.2
10:25:25;22.4;0;0;57344.783;30;45.49626167;-73.61799833;211.5;1163.1;180;0.57;10;0.9;32.7
10:25:26;22.4;0;0;57345.747;30;45.49618;-73.61807333;212.1;1163.1;180;0.49;8;1.1;75.9
10:25:27;22.4;0;0;57346.759;30;45.49610167;-73.61814333;211.9;1163.1;180;0.245;10;1;90.5
10:25:28;22.4;0;0;57347.789;30;45.49602667;-73.61821;210.9;1163.1;180;0.22;10;0.9;94.1
10:25:29;21.1;-1.3;-1.3;57348.765;30;45.49595833;-73.61827167;213.7;1163.1;180;0.25;9;1.1;94.1
10:25:30;18.6;-2.5;-2.5;57349.772;30;45.4959;-73.61832667;212.9;1163.1;181;0.26;9;1.1;78.4
10:25:31;16.2;-2.4;-2.4;57350.815;30;45.49585333;-73.61837167;213.4;1163.1;181;0.26;10;1;61.9
10:25:32;13;-3.2;-3.2;57351.767;30;45.49582;-73.61840667;213.8;1163.1;181;0.29;9;1;51.1
10:25:33;9.9;-3.1;-3.1;57352.782;30;45.495795;-73.61843167;212.6;1163.1;181;0.26;10;0.9;39.2
10:25:34;7.5;-2.4;-2.4;57353.784;30;45.49578;-73.61844333;215.1;1163.1;181;0.3;9;1;23.1
10:25:35;3.7;-3.8;-3.8;57354.758;30;45.495775;-73.61844833;215.1;1163.1;181;0.29;9;1;14.3
10:25:36;1.9;-1.8;-1.8;57355.768;30;45.49577833;-73.618445;215.1;1163.1;181;0.29;9;1;7.1
10:25:37;1.9;0;0;57356.767;30;45.49578833;-73.61845167;215.1;1163.1;181;0.28;9;1;7
10:25:38;0;-1.9;-1.9;57357.777;30;45.495795;-73.61845333;215.1;1163.1;181;0.27;9;1;7.1
10:25:39;0;0;0;57358.76;30;45.495795;-73.61845167;215.1;1163.1;181;0.29;9;1;0
10:25:40;0;0;0;57359.757;30;45.495795;-73.61845167;215.1;1163.1;181;0.29;9;1;0
10:25:41;0;0;0;57360.766;30;45.495795;-73.61845167;215.1;1163.1;181;0.25;9;1;0
10:25:42;0;0;0;57361.762;30;45.49579333;-73.61845167;215.1;1163.1;181;0.26;9;1;0
10:25:43;0;0;0;57362.771;30;45.49579333;-73.61845167;215.1;1163.1;181;0.26;9;1;0
10:25:44;0;0;0;57363.77;30;45.49579333;-73.61845333;215.1;1163.1;181;0.26;9;1;0
10:25:45;0;0;0;57364.787;30;45.49579333;-73.61845333;215.1;1163.1;181;0.25;10;0.9;0
10:25:46;0;0;0;57365.788;30;45.495795;-73.61845333;215.1;1163.1;181;0.26;10;0.9;0
10:25:47;0;0;0;57366.785;30;45.495795;-73.61845333;215.1;1163.1;181;0.29;10;0.9;0
10:25:48;0;0;0;57367.797;30;45.495795;-73.61845333;215.1;1163.1;181;0.28;10;0.9;0
10:25:49;0;0;0;57368.786;30;45.495795;-73.61845333;215.1;1163.1;181;0.29;10;0.9;0
10:25:50;0;0;0;57369.786;30;45.495795;-73.61845333;215.1;1163.1;181;0.29;10;0.9;0
10:25:51;0;0;0;57370.76;30;45.49579333;-73.61845333;215.1;1163.1;181;0.29;9;1;0
10:25:52;0;0;0;57371.78;30;45.49579333;-73.61845333;215.1;1163.1;181;0.29;8;1;0
10:25:53;0;0;0;57372.767;30;45.49579333;-73.61845333;215.1;1163.1;181;0.29;8;1;0
10:25:54;0;0;0;57373.735;30;45.49579333;-73.61845333;215.1;1163.1;183;0.29;7;1.1;0
10:25:55;0;0;0;57374.755;30;45.49579333;-73.61845333;215.1;1163.1;183;0.27;8;1;0
10:25:56;0;0;0;57375.755;30;45.49579333;-73.61845333;215.1;1163.1;183;0.29;8;1;0
10:25:57;0;0;0;57376.745;30;45.49579333;-73.618455;215.1;1163.1;183;0.29;8;1;0
10:25:58;0;0;0;57377.768;30;45.49579333;-73.618455;215.1;1163.1;183;0.29;8;1;0
10:25:59;0;0;0;57378.74;30;45.49579333;-73.618455;215.1;1163.1;185;0.29;8;1.1;0
10:26:00;0;0;0;57379.769;30;45.49579333;-73.618455;215.1;1163.1;185;0.27;9;1;0
10:26:01;0;0;0;57380.748;30;45.49579333;-73.61845333;215.1;1163.1;185;0.29;8;1;0
