Seg;DateTime;gps_Lat;gps_Long;DayOfWeek;T;S;V;V_m;V_r;FuelR;FuelR_r;FuelRate_std;V_std;Acc;Dcc;Acc_std;Acc_2;Idle_p;Acc_p;Cru_p;Cre_p;Dcc_p
0.0;2018-11-10 03:54:58;45.54538727;-73.65123749;5;451.0;241.9053819444444;2.063647808056872;38.078125;14.514322916666666;8.398933651300949;8.499640289805756;6.448697054256652;6.403175892672758;0.3400848765432099;-0.2501370614035088;0.1524756622021562;0.023818879554091885;0.88470066518847;0.07760532150776053;0.004434589800443459;0.8913525498891353;0.026607538802660754
1.0;2018-11-10 04:02:29;45.54439163;-73.64994049;5;38.0;250.74652777777777;23.754934210526315;40.5625;24.39695945945946;19.355263107605264;22.98437494028125;16.096024244091538;14.5578417984662;0.5642361111111112;-0.6548713235294118;0.7813485795510556;0.5947948354184436;0.07894736842105263;0.5;0.10526315789473684;0.05263157894736842;0.34210526315789475
2.0;2018-11-10 04:03:07;45.54342651;-73.64718628;5;21.0;255.09982638888889;43.73139880952381;44.421875;43.73139880952381;23.288095382857144;23.288095382857144;5.5929174792764025;0.7279408808188051;0.08246527777777778;-0.03410218253968254;0.08675645519421785;0.009070053863076865;0.0;0.23809523809523808;0.7619047619047619;0.0;0.0
3.0;2018-11-10 04:03:28;45.54251862;-73.64420319;5;46.0;248.4331597222222;19.442595108695652;44.171875;20.79905523255814;15.264130446586957;18.977027041702705;13.310583276798003;14.243054264227858;0.4233940972222222;-0.589554398148148;0.6770324515703579;0.4636628360308056;0.13043478260869565;0.3695652173913043;0.08695652173913043;0.08695652173913043;0.45652173913043476
4.0;2018-11-10 04:04:14;45.5414505;-73.64154053;5;31.0;248.75868055555554;28.888104838709676;47.25;28.888104838709676;25.527419598225805;30.436538751730765;18.55038137062537;12.92870014279829;0.5508378623188406;-0.7557508680555556;0.7043141857717071;0.5257044784199523;0.0;0.6451612903225806;0.0967741935483871;0.03225806451612903;0.22580645161290322
5.0;2018-11-10 04:04:45;45.54319;-73.64021301;5;20.0;247.56076388888889;44.5609375;47.859375;44.5609375;12.472499907449999;13.8583332305;5.9755086572652925;2.8061647397961167;0.032862103174603176;-0.1949508101851852;0.19657547307170598;0.04783347800925926;0.0;0.0;0.7;0.0;0.3
6.0;2018-11-10 04:05:05;45.54504013;-73.63867188;5;46.0;252.32204861111114;19.74694293478261;46.640625;22.155106707317074;17.943478263152173;21.16410256679487;17.12274518748189;16.0650359472552;0.5632925724637682;-0.5797697368421053;0.6444968503385895;0.4081251028719218;0.17391304347826086;0.4782608695652174;0.021739130434782608;0.15217391304347827;0.34782608695652173
7.0;2018-11-10 04:05:51;45.54690552;-73.63700104;5;26.0;248.12934027777777;34.35637019230769;51.046875;34.35637019230769;13.03461538373077;21.181249998562503;14.420768140552495;15.262245352113197;0.39496527777777773;-0.796750992063492;0.7150551377683873;0.5525130718408712;0.0;0.4230769230769231;0.038461538461538464;0.0;0.5384615384615384
8.0;2018-11-10 04:06:17;45.54885483;-73.63510895;5;21.0;248.84982638888886;42.65997023809524;47.78125;42.65997023809524;39.04285707861905;39.04285707861905;16.669472577160573;6.221220663345633;0.47714120370370366;-0.11863425925925926;0.37903609517010245;0.2310266780685074;0.0;0.6190476190476191;0.23809523809523808;0.0;0.14285714285714285
9.0;2018-11-10 04:06:38;45.54986954;-73.63250732;5;17.0;249.26649305555551;52.7858455882353;60.078125;52.7858455882353;52.026470633529414;52.026470633529414;5.373840535498971;4.51524910817183;0.21777982026143788;0.0;0.0916255575422389;0.0553294550965641;0.0;0.8235294117647058;0.17647058823529413;0.0;0.0
10.0;2018-11-10 04:06:55;45.5504837;-73.6295929;5;14.0;249.62239583333334;64.18861607142857;66.96875;64.18861607142857;42.371428627142855;42.371428627142855;6.32266130306849;1.7742298433894534;0.13671875;0.0;0.05908936384711683;0.021934172884286812;0.0;0.8571428571428571;0.14285714285714285;0.0;0.0
11.0;2018-11-10 04:07:09;45.55167389;-73.62697601;5;13.0;247.85590277777774;68.63701923076923;70.109375;68.63701923076923;35.05769216153846;35.05769216153846;6.955328874050872;0.6425008690942362;0.08325441919191917;-0.021701388888888888;0.07330692300799702;0.00946392700543091;0.0;0.3076923076923077;0.6923076923076923;0.0;0.0
