Seg;DateTime;gps_Lat;gps_Long;DayOfWeek;T;S;V;V_m;V_r;FuelR;FuelR_r;FuelRate_std;V_std;Acc;Dcc;Acc_2;Idle_p;Acc_p;Cru_p;Cre_p;Dcc_p
29.0;2020-07-17 10:54:11;45.53179167;-73.63458;4;60.0;241.8611111111111;14.511666666666665;42.9;23.53243243243243;0.6830833333333332;0.6830833333333332;0.6354233152379778;16.02223128906289;2.6705882352941175;-1.2928571428571427;3.158833333333334;0.38333333333333336;0.5166666666666667;0.05;0.43333333333333335;0.0
30.0;2020-07-17 10:55:11;45.534875;-73.63367833;4;26.0;258.3888888888889;35.776923076923076;39.8;35.776923076923076;0.5251923076923076;0.5251923076923076;0.34674048153981324;2.801900453950166;1.0;-0.841176470588235;0.7319230769230768;0.0;0.8461538461538461;0.15384615384615385;0.0;0.0
31.0;2020-07-17 10:55:37;45.53821167;-73.63171;4;111.0;249.44444444444446;8.090090090090088;31.1;16.035714285714285;0.508963963963964;0.508963963963964;0.6977584620890465;10.622060705351558;2.3291666666666666;-2.1269230769230765;2.755315315315316;0.4954954954954955;0.45045045045045046;0.018018018018018018;0.5315315315315315;0.0
32.0;2020-07-17 10:57:28;45.53778167;-73.627505;4;65.0;243.86111111111111;13.506153846153845;32.9;23.102631578947367;0.607153846153846;0.607153846153846;0.560392558579732;14.13376804105903;1.9947368421052631;-2.9;3.9872307692307714;0.4153846153846154;0.47692307692307695;0.1076923076923077;0.4153846153846154;0.0
33.0;2020-07-17 10:58:33;45.53646667;-73.62295833;4;68.0;253.63888888888894;13.18358208955224;32.9;19.20217391304348;0.5088059701492536;0.5088059701492536;0.48337284808607894;12.151375991605697;2.392857142857143;-1.9181818181818178;2.9846268656716424;0.3088235294117647;0.5441176470588235;0.08823529411764706;0.36764705882352944;0.0
34.0;2020-07-17 10:59:41;45.53449667;-73.61975;4;29.0;253.0277777777778;31.410344827586208;33.6;31.410344827586208;0.7803448275862068;0.7803448275862068;0.41477603903983684;1.6731802113653;1.19;-0.9;0.8303448275862069;0.0;0.5862068965517241;0.41379310344827586;0.0;0.0
35.0;2020-07-17 11:00:10;45.532509999999995;-73.61539667;4;33.0;251.1111111111111;27.393939393939405;31.7;27.393939393939405;0.742121212121212;0.742121212121212;0.4655776491075198;3.6647765445129314;1.4899999999999998;-1.0333333333333334;1.4103030303030302;0.0;0.7575757575757576;0.24242424242424243;0.0;0.0
36.0;2020-07-17 11:00:43;45.53063;-73.611125;4;28.0;243.38888888888889;31.29285714285715;36.7;31.29285714285715;0.892857142857143;0.892857142857143;0.3073525800536062;2.01437952425179;1.6666666666666667;-0.8333333333333334;0.7560714285714285;0.0;0.32142857142857145;0.6785714285714286;0.0;0.0
37.0;2020-07-17 11:01:11;45.52852833;-73.60713667;4;28.0;255.8333333333333;32.89285714285715;42.9;32.89285714285715;0.5830357142857142;0.5830357142857142;0.4028034611406391;8.886441131231104;1.55;-1.6222222222222222;2.4992857142857146;0.0;0.7857142857142857;0.21428571428571427;0.0;0.0
38.0;2020-07-17 11:01:39;45.52626167;-73.603445;4;50.0;245.41666666666663;17.67;32.9;21.548780487804876;0.7506999999999999;0.7506999999999999;0.6552636250909606;13.09081700261364;1.9761904761904758;-1.311764705882353;2.8264000000000005;0.18;0.76;0.04;0.2;0.0
39.0;2020-07-17 11:02:29;45.52430333;-73.59916333;4;27.0;250.69444444444443;33.425925925925924;35.4;33.425925925925924;0.5768518518518518;0.5768518518518518;0.3323955826448712;1.0722344005331175;1.0333333333333334;-0.7749999999999999;0.4637037037037037;0.0;0.5185185185185185;0.48148148148148145;0.0;0.0
40.0;2020-07-17 11:02:56;45.522355;-73.59488;4;79.0;254.77777777777777;11.610126582278482;32.9;22.930000000000003;0.4020253164556961;0.4020253164556961;0.45592503811098284;13.438001939932052;2.1933333333333334;-1.9695652173913047;2.9797468354430383;0.4936708860759494;0.4810126582278481;0.02531645569620253;0.4936708860759494;0.0
41.0;2020-07-17 11:04:15;45.52042167;-73.59079333;4;58.0;248.27777777777771;15.41034482758621;35.4;18.620833333333337;0.6662931034482757;0.6662931034482757;0.5502013669213569;12.164453386601362;2.2791666666666672;-2.7789473684210524;6.113965517241382;0.1724137931034483;0.7413793103448276;0.06896551724137931;0.1896551724137931;0.0
42.0;2020-07-17 11:05:13;45.51823667;-73.5881;4;85.0;250.2777777777778;10.599999999999998;25.5;16.999999999999996;0.5992941176470591;0.5992941176470591;0.6350047585785219;9.530065207391969;1.895;-1.7037037037037035;2.1707058823529413;0.3764705882352941;0.5529411764705883;0.03529411764705882;0.4117647058823529;0.0
43.0;2020-07-17 11:06:38;45.51533167;-73.59080167;4;74.0;247.02777777777771;12.017567567567568;32.9;20.68139534883721;1.0698648648648648;1.0698648648648648;1.0334670246686049;12.849181607200675;1.9476190476190478;-1.305263157894737;1.9668918918918925;0.4189189189189189;0.5405405405405406;0.04054054054054054;0.4189189189189189;0.0
44.0;2020-07-17 11:07:52;45.51305833;-73.59044333;4;23.0;253.19444444444437;39.630434782608695;42.9;39.630434782608695;2.3806521739130435;2.3806521739130435;0.563020071392232;3.037109089340285;1.6666666666666667;-0.7333333333333333;1.4173913043478261;0.0;0.6521739130434783;0.34782608695652173;0.0;0.0
45.0;2020-07-17 11:08:15;45.51291833;-73.59542833;4;25.0;242.97222222222223;34.988;41.0;34.988;2.375;2.375;0.7887384441837063;3.9433826426897314;1.0125;-1.31;1.3328000000000002;0.0;0.72;0.28;0.0;0.0
46.0;2020-07-17 11:08:40;45.51106333;-73.59447833;4;27.0;255.91666666666666;34.12222222222222;39.1;34.12222222222222;2.1516666666666673;2.1516666666666673;0.675979346521088;4.353630963242357;1.0888888888888888;-1.0999999999999999;1.1933333333333336;0.0;0.8518518518518519;0.14814814814814814;0.0;0.0
47.0;2020-07-17 11:09:07;45.50871;-73.59106333;4;24.0;242.80555555555557;36.42083333333333;41.6;36.42083333333333;1.0033333333333334;1.0033333333333334;0.8349572583003313;4.1606833852005725;1.3;-0.9333333333333331;1.2083333333333335;0.0;0.75;0.25;0.0;0.0
48.0;2020-07-17 11:09:31;45.50559833;-73.59336;4;30.0;254.02777777777777;30.48333333333333;42.9;30.48333333333333;0.7433333333333333;0.7433333333333333;0.6256118843860445;10.627553107722923;2.55;-2.2000000000000006;6.009666666666667;0.0;0.8333333333333334;0.16666666666666666;0.0;0.0
49.0;2020-07-17 11:10:01;45.50256167;-73.59543000000001;4;32.0;254.13888888888883;28.590624999999992;36.0;28.590624999999992;0.7181249999999999;0.7181249999999999;0.6691710688268274;6.967452414273191;2.292307692307692;-2.225;6.143437500000003;0.0;0.78125;0.1875;0.03125;0.0
50.0;2020-07-17 11:10:33;45.50046167;-73.59948;4;36.0;235.36111111111114;23.536111111111115;36.7;23.536111111111115;0.77875;0.77875;0.6790785511054142;8.991270457752032;2.5647058823529414;-3.4642857142857144;10.614722222222223;0.0;0.8611111111111112;0.1388888888888889;0.0;0.0
51.0;2020-07-17 11:11:10;45.49776667;-73.602455;4;26.0;261.7222222222223;36.32000000000001;41.0;36.32000000000001;0.2808;0.2808;0.18654579419899375;2.458319208998972;1.4999999999999998;-0.7249999999999998;1.0919999999999999;0.0;0.7692307692307693;0.23076923076923078;0.0;0.0
52.0;2020-07-17 11:11:35;45.49543;-73.60602333;4;33.0;249.88888888888883;27.26060606060606;33.6;27.26060606060606;0.689848484848485;0.689848484848485;0.7100357438719248;7.842948241650719;2.341666666666667;-1.9500000000000004;6.402727272727277;0.0;0.8484848484848485;0.15151515151515152;0.0;0.0
53.0;2020-07-17 11:12:08;45.49580833;-73.61087167;4;32.0;248.0833333333333;27.906451612903222;29.8;27.906451612903222;0.34225806451612906;0.34225806451612906;0.19464000406595688;1.5055310212393447;0.9444444444444444;-1.0166666666666666;0.786774193548387;0.0;0.6875;0.3125;0.0;0.0
54.0;2020-07-17 11:12:40;45.49573667;-73.61574333;4;37.0;253.05555555555557;24.62162162162162;33.6;24.62162162162162;0.541891891891892;0.541891891891892;0.4479511248006976;4.434657392199107;1.4133333333333333;-1.2454545454545454;1.4986486486486483;0.0;0.7027027027027027;0.2972972972972973;0.0;0.0
55.0;2020-07-17 11:13:17;45.494965;-73.619225;4;61.0;248.6944444444444;14.677049180327863;36.0;24.869444444444433;0.6072131147540981;0.6072131147540981;0.6783660053086902;15.101582626142454;2.75;-2.45;4.6703278688524605;0.4098360655737705;0.4918032786885246;0.08196721311475409;0.4262295081967213;0.0
56.0;2020-07-17 11:14:18;45.49195667;-73.62185;4;24.0;252.58333333333326;37.88749999999999;41.0;37.88749999999999;0.34979166666666667;0.34979166666666667;0.24582814413584822;2.150290678024716;1.2499999999999998;-0.62;0.7320833333333332;0.0;0.5416666666666666;0.4583333333333333;0.0;0.0
57.0;2020-07-17 11:14:42;45.48888167;-73.62464167;4;58.0;251.72222222222226;15.266666666666664;39.8;25.59411764705882;0.48026315789473684;0.48026315789473684;0.6357050508326446;16.017627938053273;3.0583333333333336;-2.53125;5.0635087719298255;0.39655172413793105;0.5;0.08620689655172414;0.41379310344827586;0.0
58.0;2020-07-17 11:15:40;45.48587667;-73.62734833;4;56.0;248.38888888888889;15.967857142857152;36.0;17.533333333333342;0.4439285714285714;0.4439285714285714;0.4022479044362775;12.818964745362907;2.44375;-1.943478260869566;4.210714285714287;0.08928571428571429;0.6964285714285714;0.125;0.17857142857142858;0.0
59.0;2020-07-17 11:16:36;45.484435;-73.630485;4;55.0;246.0277777777778;16.079629629629633;29.8;18.089583333333334;0.6025925925925926;0.6025925925925926;0.5773898169337696;10.243624425449791;2.761111111111111;-1.9807692307692308;5.69666666666667;0.10909090909090909;0.8181818181818182;0.07272727272727272;0.10909090909090909;0.0
60.0;2020-07-17 11:17:31;45.486315000000005;-73.63465500000001;4;27.0;253.55555555555563;33.86538461538462;40.4;33.86538461538462;0.7780769230769231;0.7780769230769231;0.7151056941782479;2.486112195005255;1.5083333333333335;-0.9;1.568461538461538;0.0;0.7037037037037037;0.2962962962962963;0.0;0.0
61.0;2020-07-17 11:17:58;45.48821333;-73.63914;4;23.0;248.50000000000009;38.89565217391304;41.6;38.89565217391304;0.5004347826086957;0.5004347826086957;0.33269188941215927;1.8989179361055162;1.225;-0.8250000000000001;0.6643478260869564;0.0;0.6956521739130435;0.30434782608695654;0.0;0.0
62.0;2020-07-17 11:18:21;45.49012167;-73.64336667;4;23.0;252.52777777777774;39.52608695652173;42.9;39.52608695652173;0.9671739130434781;0.9671739130434781;0.33243190036373865;3.146169011137248;1.2666666666666668;-0.9750000000000001;0.8439130434782607;0.0;0.5652173913043478;0.43478260869565216;0.0;0.0
63.0;2020-07-17 11:18:44;45.49208333;-73.64773000000001;4;26.0;250.4166666666667;35.21599999999999;46.0;35.21599999999999;0.7437999999999998;0.7437999999999998;0.5060699885720683;11.372616233743228;1.1625;-2.221428571428572;4.629599999999999;0.0;0.8846153846153846;0.11538461538461539;0.0;0.0
64.0;2020-07-17 11:19:10;45.49405167;-73.651625;4;110.0;243.27777777777774;8.0348623853211;35.4;14.844067796610167;0.4691743119266056;0.4691743119266056;0.5570513947303695;11.056239868381255;1.8586206896551727;-1.8857142857142861;2.2072477064220197;0.4636363636363636;0.45454545454545453;0.02727272727272727;0.5181818181818182;0.0
65.0;2020-07-17 11:21:00;45.49657;-73.650315;4;45.0;252.44444444444449;20.195555555555554;37.3;23.91578947368421;0.7042222222222222;0.7042222222222222;0.7289492403106645;13.96915360804843;2.9499999999999997;-1.8333333333333333;4.988666666666666;0.15555555555555556;0.7333333333333333;0.1111111111111111;0.15555555555555556;0.0
66.0;2020-07-17 11:21:45;45.499545;-73.64743833;4;34.0;254.91666666666666;26.991176470588226;36.7;26.991176470588226;0.6188235294117644;0.6188235294117644;0.45334123013988203;9.625073558067884;1.2083333333333333;-1.6176470588235294;2.3988235294117644;0.0;0.8529411764705882;0.11764705882352941;0.029411764705882353;0.0
67.0;2020-07-17 11:22:19;45.502534999999995;-73.64471833;4;85.0;246.49999999999991;10.439999999999998;32.9;22.184999999999995;0.4501764705882356;0.4501764705882356;0.5272431935587804;13.16753945268801;2.2875;-1.8611111111111112;2.273294117647059;0.5294117647058824;0.4;0.07058823529411765;0.5294117647058824;0.0
68.0;2020-07-17 11:23:44;45.50545167;-73.64198833;4;27.0;252.19444444444449;33.62592592592592;37.9;33.62592592592592;0.8888888888888891;0.8888888888888891;0.47698236810932476;3.5100506891576155;1.3499999999999999;-0.8142857142857143;1.1455555555555554;0.0;0.7037037037037037;0.2962962962962963;0.0;0.0
69.0;2020-07-17 11:24:11;45.50761833;-73.63782333;4;78.0;251.13888888888889;11.74155844155844;31.1;16.144642857142856;0.48831168831168825;0.48831168831168825;0.5166272263884244;9.228194079036019;2.2478260869565214;-2.021875;4.083376623376625;0.28205128205128205;0.717948717948718;0.0;0.28205128205128205;0.0
70.0;2020-07-17 11:25:29;45.50945167;-73.64069667;4;46.0;247.86111111111106;19.262222222222217;32.3;19.262222222222217;0.9361111111111112;0.9361111111111112;0.869804633817331;7.494643204828149;3.0352941176470587;-2.1500000000000004;6.9537777777777805;0.0;0.8913043478260869;0.08695652173913043;0.021739130434782608;0.0
71.0;2020-07-17 11:26:15;45.511445;-73.64292333;4;37.0;251.94444444444446;24.51351351351351;30.4;24.51351351351351;0.7721621621621619;0.7721621621621619;0.746313663337396;6.167439688583285;2.257142857142857;-1.6250000000000002;3.995135135135136;0.0;0.8108108108108109;0.1891891891891892;0.0;0.0
72.0;2020-07-17 11:26:52;45.51504667;-73.64293833;4;42.0;245.41666666666666;21.035714285714295;26.7;21.035714285714295;0.5489285714285712;0.5489285714285712;0.463913017123303;5.17780542214045;1.75;-1.105263157894737;1.9828571428571427;0.0;0.7380952380952381;0.21428571428571427;0.047619047619047616;0.0
73.0;2020-07-17 11:27:34;45.51722333;-73.63958167;4;39.0;252.00000000000006;23.26153846153846;33.6;23.26153846153846;0.8102564102564103;0.8102564102564103;0.7887447962276825;7.845267275464983;2.2923076923076926;-1.3176470588235296;3.608205128205128;0.0;0.7692307692307693;0.20512820512820512;0.02564102564102564;0.0
74.0;2020-07-17 11:28:13;45.51861667;-73.63487167;4;50.0;253.11111111111103;18.224;32.3;18.224;0.6013999999999999;0.6013999999999999;0.46493475513303184;9.117522040733729;1.9611111111111112;-2.2;4.1458;0.0;0.76;0.14;0.1;0.0
75.0;2020-07-17 11:29:03;45.518425;-73.63050167;4;44.0;243.25;19.860465116279077;29.2;19.860465116279077;0.7256976744186043;0.7256976744186043;0.5924189530618039;8.554395682501587;1.9611111111111112;-1.431818181818182;3.5269767441860496;0.0;0.9318181818181818;0.045454545454545456;0.022727272727272728;0.0
76.0;2020-07-17 11:29:47;45.52066;-73.627925;4;38.0;256.8611111111111;24.334210526315797;34.8;24.334210526315797;0.5447368421052631;0.5447368421052631;0.44444612869129274;9.408888158911939;1.518181818181818;-1.7260869565217392;3.763684210526317;0.0;0.8947368421052632;0.07894736842105263;0.02631578947368421;0.0
77.0;2020-07-17 11:30:25;45.52391167;-73.62604333;4;57.0;250.11111111111106;15.65714285714286;31.1;19.48444444444445;0.5625892857142858;0.5625892857142858;0.4410947033661392;10.96324200794069;2.3210526315789473;-1.6800000000000002;3.716964285714286;0.19298245614035087;0.7017543859649122;0.05263157894736842;0.24561403508771928;0.0
78.0;2020-07-17 11:31:22;45.52721;-73.624135;4;84.0;248.49999999999997;10.666265060240965;23.6;12.830434782608698;0.46512048192771105;0.46512048192771105;0.34440119109700124;8.008216468231677;2.003225806451613;-1.8633333333333337;3.4245783132530137;0.16666666666666666;0.7380952380952381;0.047619047619047616;0.21428571428571427;0.0
79.0;2020-07-17 11:32:46;45.52930833;-73.62615500000001;4;37.0;251.86111111111111;24.505405405405405;28.6;24.505405405405405;0.516081081081081;0.516081081081081;0.3689721743783202;2.1172500437472546;1.3545454545454543;-1.0;1.011081081081081;0.0;0.6486486486486487;0.35135135135135137;0.0;0.0
80.0;2020-07-17 11:33:23;45.53074;-73.63089333;4;67.0;248.77777777777777;13.36716417910448;32.3;16.283636363636365;0.5002985074626866;0.5002985074626866;0.4902317638326446;10.510836948189459;2.1857142857142864;-2.103571428571429;4.356417910447763;0.1791044776119403;0.7313432835820896;0.05970149253731343;0.208955223880597;0.0
81.0;2020-07-17 11:34:30;45.53210667;-73.63525667;4;27.0;250.25000000000003;33.36666666666666;42.9;33.36666666666666;1.122962962962963;1.122962962962963;0.7770596196056339;9.254770079843649;2.85;-1.81;5.910740740740744;0.0;0.8148148148148148;0.18518518518518517;0.0;0.0
82.0;2020-07-17 11:34:57;45.53548333;-73.63330667;4;59.0;249.30555555555563;15.211864406779666;37.3;19.510869565217398;0.6442372881355932;0.6442372881355932;0.7339693768624338;13.48480734837086;2.4062500000000004;-2.329166666666667;4.476949152542375;0.22033898305084745;0.6779661016949152;0.06779661016949153;0.2542372881355932;0.0
83.0;2020-07-17 11:35:56;45.53863667;-73.63144667;4;37.0;250.05555555555554;24.329729729729724;33.6;24.329729729729724;0.8674324324324324;0.8674324324324324;0.48371195173600184;7.063319367017215;1.4476190476190478;-0.7818181818181817;1.608648648648648;0.0;0.8648648648648649;0.10810810810810811;0.02702702702702703;0.0
84.0;2020-07-17 11:36:33;45.537575;-73.62674667;4;66.0;250.02777777777777;13.637878787878787;38.5;21.953658536585365;0.6986363636363638;0.6986363636363638;0.7944807425920721;13.440567354685996;2.7733333333333334;-1.657142857142857;3.2939393939393953;0.3787878787878788;0.5454545454545454;0.06060606060606061;0.3939393939393939;0.0
85.0;2020-07-17 11:37:39;45.53624667;-73.62207167;4;66.0;249.08333333333331;13.58636363636363;38.5;17.93399999999999;0.4699242424242423;0.4699242424242423;0.48004205939467304;10.82151541163232;2.1533333333333333;-1.885714285714286;3.370151515151516;0.24242424242424243;0.6515151515151515;0.07575757575757576;0.2727272727272727;0.0
86.0;2020-07-17 11:38:45;45.53423667;-73.61915667;4;44.0;250.74999999999994;20.515909090909084;28.0;20.515909090909084;0.7065909090909089;0.7065909090909089;0.6097233195696727;4.488690863265363;1.646666666666667;-1.0090909090909095;1.991590909090908;0.0;0.8409090909090909;0.06818181818181818;0.09090909090909091;0.0
87.0;2020-07-17 11:39:29;45.53229333;-73.614915;4;68.0;246.99999999999994;13.076470588235294;36.0;21.17142857142857;0.6323529411764711;0.6323529411764711;0.7326447035453211;13.386238396282474;2.421052631578947;-2.063157894736843;3.7855882352941195;0.38235294117647056;0.5588235294117647;0.058823529411764705;0.38235294117647056;0.0
88.0;2020-07-17 11:40:37;45.53042167;-73.61066;4;31.0;244.41666666666669;28.383870967741935;46.0;28.383870967741935;1.2782258064516128;1.2782258064516128;0.7810148829003376;10.578219660358522;1.8999999999999997;-1.8625;3.63258064516129;0.0;0.8387096774193549;0.16129032258064516;0.0;0.0
89.0;2020-07-17 11:41:08;45.528215;-73.60664667;4;54.0;257.4166666666667;18.170588235294115;48.5;24.386842105263153;0.5600980392156861;0.5600980392156861;0.6259516676198558;17.39561202277916;2.5500000000000003;-2.0208333333333326;3.826666666666667;0.2962962962962963;0.6296296296296297;0.05555555555555555;0.3148148148148148;0.0
90.0;2020-07-17 11:42:02;45.52600167;-73.60285167;4;39.0;245.38888888888889;22.651282051282053;36.7;22.651282051282053;0.8320512820512821;0.8320512820512821;0.7248962883612332;10.614931682723157;2.08;-2.485714285714286;6.310256410256411;0.0;0.8717948717948718;0.1282051282051282;0.0;0.0
91.0;2020-07-17 11:42:41;45.52406667;-73.59868833;4;28.0;248.86111111111111;31.99642857142857;35.4;31.99642857142857;0.6967857142857142;0.6967857142857142;0.4968217772067548;1.4715781759873736;1.4124999999999999;-0.7124999999999999;0.8600000000000001;0.0;0.5714285714285714;0.42857142857142855;0.0;0.0
92.0;2020-07-17 11:43:09;45.52209833;-73.59439667;4;94.0;255.61111111111106;9.789361702127659;35.4;16.73090909090909;0.43510638297872345;0.43510638297872345;0.5436713006814189;11.737647069493095;2.9333333333333336;-2.2366666666666664;4.061170212765959;0.4148936170212766;0.5106382978723404;0.0425531914893617;0.44680851063829785;0.0
93.0;2020-07-17 11:44:43;45.520195;-73.59023167;4;29.0;247.88888888888889;30.77241379310345;34.8;30.77241379310345;0.8103448275862067;0.8103448275862067;0.6541200892290384;2.9533149113356054;1.6083333333333334;-0.9312499999999998;2.152413793103448;0.0;0.9655172413793104;0.034482758620689655;0.0;0.0
94.0;2020-07-17 11:45:12;45.51832;-73.58599333;4;93.0;254.86111111111094;9.865591397849455;26.1;10.92261904761904;0.36161290322580647;0.36161290322580647;0.3301038714081578;7.5856772163881026;1.6346153846153852;-1.8885714285714292;2.866021505376346;0.0967741935483871;0.6559139784946236;0.010752688172043012;0.3333333333333333;0.0
95.0;2020-07-17 11:46:45;45.51951;-73.58691167;4;158.0;242.91666666666666;5.678571428571426;36.0;13.249999999999995;0.4774675324675331;0.4774675324675331;0.6467564236155597;9.88106371642584;2.6187499999999995;-2.292307692307692;3.005844155844157;0.5822784810126582;0.3670886075949367;0.006329113924050633;0.6265822784810127;0.0
96.0;2020-07-17 11:49:23;45.51656167;-73.58961167;4;134.0;252.13888888888889;6.773880597014924;36.0;17.455769230769228;0.6418656716417914;0.6418656716417914;0.8979430696075964;10.868412733884227;2.2074074074074077;-2.5428571428571427;2.701044776119404;0.6119402985074627;0.3582089552238806;0.022388059701492536;0.6194029850746269;0.0
97.0;2020-07-17 11:51:37;45.51367833;-73.589155;4;25.0;248.02777777777774;35.716;46.6;35.716;2.5164;2.5164;0.6796683014529954;7.125405251633057;1.4533333333333334;-1.157142857142857;1.8955999999999995;0.0;0.88;0.12;0.0;0.0
98.0;2020-07-17 11:52:02;45.51349667;-73.59343167;4;23.0;251.83333333333334;39.417391304347824;45.4;39.417391304347824;2.1717391304347826;2.1717391304347826;0.8872769997629265;5.972257999504729;1.5;-1.3000000000000003;1.997391304347826;0.0;0.6956521739130435;0.30434782608695654;0.0;0.0
99.0;2020-07-17 11:52:25;45.51154333;-73.59644667;4;24.0;251.7222222222222;37.804347826086946;40.4;37.804347826086946;2.764347826086957;2.764347826086957;0.6316416280178652;2.3020698711593455;1.1428571428571428;-1.1333333333333333;0.9669565217391304;0.0;0.5833333333333334;0.4166666666666667;0.0;0.0
100.0;2020-07-17 11:52:49;45.50991;-73.59191833;4;26.0;251.80555555555554;34.86538461538462;47.8;34.86538461538462;2.1192307692307697;2.1192307692307697;0.9287536727331874;6.395182080766257;1.55;-1.2428571428571427;2.03;0.0;0.8076923076923077;0.19230769230769232;0.0;0.0
101.0;2020-07-17 11:53:15;45.50674;-73.59246;4;21.0;251.63888888888886;43.13809523809523;47.8;43.13809523809523;0.2073809523809524;0.2073809523809524;0.06571946149389556;4.974985044246485;1.2;-1.28;1.8495238095238093;0.0;0.7619047619047619;0.23809523809523808;0.0;0.0
102.0;2020-07-17 11:53:36;45.50347667;-73.59402333;4;35.0;249.6111111111111;25.674285714285716;39.8;25.674285714285716;1.1784285714285712;1.1784285714285712;0.9743601002925033;8.68427730262614;2.747368421052632;-3.273333333333333;10.698000000000002;0.0;0.9714285714285714;0.02857142857142857;0.0;0.0
103.0;2020-07-17 11:54:11;45.50149667;-73.59807333;4;32.0;249.66666666666669;28.170967741935485;37.9;28.170967741935485;0.7629032258064515;0.7629032258064515;0.8217296536306292;10.165044467795411;2.85;-2.1933333333333334;8.499677419354839;0.0;0.875;0.125;0.0;0.0
104.0;2020-07-17 11:54:43;45.49879;-73.60134167;4;29.0;242.02777777777783;30.0448275862069;37.9;30.0448275862069;0.5122413793103447;0.5122413793103447;0.5563297875472022;6.70701052241483;1.8714285714285719;-2.25;5.192758620689657;0.0;0.8275862068965517;0.1724137931034483;0.0;0.0
105.0;2020-07-17 11:55:12;45.49600667;-73.60425667;4;82.0;258.75;11.359756097560972;39.1;23.884615384615376;0.4746951219512198;0.4746951219512198;0.7337310990103412;14.871929476686276;3.1545454545454548;-2.8869565217391306;4.613048780487806;0.524390243902439;0.4146341463414634;0.04878048780487805;0.5365853658536586;0.0
106.0;2020-07-17 11:56:34;45.49599167;-73.60874333;4;28.0;242.33333333333334;31.157142857142862;39.1;31.157142857142862;0.9923214285714286;0.9923214285714286;0.5187082997837515;7.697831756839958;1.9578947368421058;-0.7166666666666667;3.571071428571428;0.0;0.8928571428571429;0.10714285714285714;0.0;0.0
107.0;2020-07-17 11:57:02;45.49547833;-73.61382333;4;40.0;254.3611111111111;22.556410256410253;39.8;22.556410256410253;0.566153846153846;0.566153846153846;0.581404222933876;12.358287116701868;1.925;-2.1150000000000007;4.810256410256411;0.0;0.825;0.075;0.1;0.0
108.0;2020-07-17 11:57:42;45.49628667;-73.61804167;4;41.0;244.77777777777777;21.492682926829264;36.7;23.189473684210522;0.9135365853658538;0.9135365853658538;0.7050427681198133;12.756339409170298;2.1454545454545455;-2.823076923076923;7.286097560975612;0.07317073170731707;0.8536585365853658;0.04878048780487805;0.0975609756097561;0.0
109.0;2020-07-17 11:58:23;45.49333333;-73.62061833;4;26.0;253.2222222222222;35.06153846153847;39.1;35.06153846153847;0.45999999999999985;0.45999999999999985;0.4279135426695444;1.483799696206173;1.3874999999999997;-0.8714285714285712;1.003076923076923;0.0;0.5769230769230769;0.4230769230769231;0.0;0.0
110.0;2020-07-17 11:58:49;45.490235;-73.62339333;4;67.0;250.91666666666663;13.13030303030303;39.1;24.072222222222223;0.38590909090909087;0.38590909090909087;0.27509286416787315;14.69070841562495;1.8363636363636366;-3.5545454545454547;4.922878787878789;0.44776119402985076;0.5074626865671642;0.04477611940298507;0.44776119402985076;0.0
111.0;2020-07-17 11:59:56;45.48726167;-73.62605;4;68.0;253.7499999999999;13.840909090909093;38.5;22.280487804878053;0.30848484848484853;0.30848484848484853;0.25338321493945415;13.956569749076564;2.43;-1.8200000000000003;3.263333333333335;0.39705882352941174;0.5294117647058824;0.058823529411764705;0.4117647058823529;0.0
112.0;2020-07-17 12:01:04;45.48435167;-73.62872667;4;86.0;249.13888888888883;10.42906976744186;37.3;14.466129032258062;0.4812209302325585;0.4812209302325585;0.5667066551299149;10.826197706099121;2.3666666666666667;-1.672727272727273;3.444302325581398;0.27906976744186046;0.6976744186046512;0.0;0.3023255813953488;0.0
113.0;2020-07-17 12:02:30;45.485479999999995;-73.63280999999999;4;28.0;248.24999999999997;31.91785714285714;44.7;31.91785714285714;0.8408928571428571;0.8408928571428571;0.4589441456604265;7.357538516098506;1.5187499999999998;-0.7333333333333333;1.6882142857142857;0.0;0.7857142857142857;0.21428571428571427;0.0;0.0
114.0;2020-07-17 12:02:58;45.48740667;-73.63724;4;21.0;251.83333333333334;43.171428571428564;47.2;43.171428571428564;0.5959523809523809;0.5959523809523809;0.6587708612401186;3.2388490019052827;1.25;-0.7999999999999999;0.8142857142857142;0.0;0.8571428571428571;0.14285714285714285;0.0;0.0
115.0;2020-07-17 12:03:19;45.48928833;-73.64154833;4;20.0;241.30555555555551;43.463157894736845;46.0;43.463157894736845;1.0768421052631578;1.0768421052631578;0.4340001616945289;1.9244654456399088;1.2444444444444445;-0.7749999999999999;1.0005263157894735;0.0;0.7;0.3;0.0;0.0
116.0;2020-07-17 12:03:39;45.49117167;-73.64570667;4;19.0;256.5;48.57222222222223;50.3;48.57222222222223;1.2219444444444445;1.2219444444444445;0.4764239921135773;1.1323092258771599;1.0571428571428572;-0.7166666666666667;0.6549999999999999;0.0;0.7368421052631579;0.2631578947368421;0.0;0.0
117.0;2020-07-17 12:03:58;45.49312167;-73.650115;4;54.0;250.91666666666669;16.72777777777778;48.5;16.72777777777778;0.5609259259259259;0.5609259259259259;0.554486056508488;11.451545445124909;2.283333333333333;-2.1781250000000005;6.896296296296301;0.0;0.9259259259259259;0.018518518518518517;0.05555555555555555;0.0
